1376460059.000000, IBI
12.250000,0.640625
12.890625,0.625000
13.515625,0.546875
14.765625,0.703125
15.421875,0.656250
16.046875,0.625000
16.671875,0.625000
17.328125,0.656250
17.968750,0.640625
18.671875,0.703125
19.406250,0.734375
20.125000,0.718750
20.875000,0.750000
21.578125,0.703125
22.234375,0.656250
22.968750,0.734375
23.656250,0.687500
24.328125,0.671875
25.000000,0.671875
25.765625,0.765625
26.250000,0.640625
26.890625,0.578125
27.468750,0.609375
28.734375,0.656250
29.375000,0.640625
30.046875,0.671875
30.687500,0.687500
31.375000,0.703125
32.078125,0.734375
33.593750,0.781250
34.281250,0.687500
34.953125,0.671875
36.359375,0.671875
37.031250,0.687500
37.718750,0.687500
39.125000,0.718750
39.765625,0.640625
40.546875,0.781250
41.328125,0.781250
42.046875,0.718750
42.781250,0.734375
43.453125,0.671875
44.156250,0.703125
44.781250,0.625000
45.421875,0.640625
46.031250,0.609375
46.640625,0.609375
47.281250,0.640625
47.937500,0.656250
48.531250,0.593750
49.187500,0.656250
49.812500,0.625000
50.531250,0.718750
51.234375,0.703125
51.984375,0.750000
52.671875,0.687500
53.296875,0.625000
53.953125,0.656250
54.562500,0.609375
55.171875,0.609375
55.750000,0.578125
56.312500,0.562500
56.906250,0.593750
67.765625,0.703125
68.468750,0.625000
69.093750,0.546875
84.562500,0.593750
85.156250,0.812500
85.968750,0.750000
89.625000,0.750000
110.640625,0.718750
111.359375,0.656250
112.015625,0.921875
119.234375,0.593750
119.828125,0.578125
120.406250,0.578125
122.109375,0.640625
122.750000,0.562500
123.312500,0.609375
124.703125,0.781250
147.390625,0.750000
148.140625,0.828125
148.968750,0.859375
151.421875,0.812500
152.234375,0.765625
153.000000,0.796875
154.515625,0.718750
155.296875,0.781250
156.140625,0.843750
157.109375,0.968750
159.015625,0.718750
159.734375,0.656250
160.390625,0.671875
161.765625,0.703125
162.484375,0.718750
163.187500,0.703125
163.953125,0.765625
164.656250,0.703125
165.437500,0.781250
166.187500,0.750000
166.937500,0.750000
167.656250,0.718750
168.390625,0.734375
169.031250,0.640625
169.734375,0.703125
170.421875,0.687500
171.156250,0.734375
171.796875,0.671875
172.468750,0.734375
173.203125,0.828125
174.921875,0.890625
177.687500,0.734375
178.421875,0.671875
179.093750,0.687500
180.437500,0.656250
181.156250,0.718750
181.953125,0.796875
182.562500,0.609375
183.281250,0.718750
184.218750,0.937500
184.703125,0.703125
185.406250,0.750000
186.156250,0.750000
187.562500,0.656250
193.640625,0.750000
194.390625,0.718750
195.109375,0.687500
200.484375,0.687500
201.171875,0.718750
201.890625,0.734375
203.328125,0.703125
204.078125,0.750000
204.750000,0.671875
214.250000,0.718750
214.968750,0.671875
215.640625,0.656250
216.984375,0.687500
217.578125,0.703125
218.281250,0.625000
218.906250,0.671875
220.203125,0.625000
220.921875,0.718750
221.687500,0.765625
222.531250,0.843750
223.296875,0.765625
224.078125,0.781250
224.859375,0.781250
225.640625,0.781250
226.437500,0.796875
227.078125,0.718750
227.796875,0.703125
228.500000,0.843750
230.078125,0.734375
231.453125,0.703125
232.156250,0.750000
232.906250,0.765625
234.421875,0.750000
236.000000,0.671875
236.671875,0.734375
237.406250,0.796875
238.859375,0.656250
239.562500,0.718750
240.281250,0.765625
241.046875,0.734375
242.593750,0.812500
243.312500,0.718750
244.093750,0.781250
244.828125,0.734375
245.578125,0.750000
246.296875,0.718750
247.015625,0.718750
247.718750,0.703125
248.453125,0.734375
249.171875,0.718750
250.046875,0.875000
250.765625,0.718750
251.578125,0.812500
252.343750,0.765625
253.031250,0.687500
253.734375,0.703125
254.453125,0.718750
255.140625,0.687500
255.843750,0.703125
256.546875,0.703125
257.296875,0.750000
258.078125,0.781250
258.828125,0.750000
259.765625,0.937500
260.562500,0.796875
263.281250,0.687500
263.968750,0.687500
264.656250,0.671875
266.031250,0.703125
266.734375,0.703125
267.375000,0.640625
268.109375,0.734375
268.843750,0.734375
269.671875,0.828125
270.343750,0.671875
271.140625,0.796875
271.890625,0.750000
272.609375,0.718750
274.609375,0.703125
275.312500,0.656250
275.968750,0.718750
277.328125,0.640625
278.078125,0.750000
278.812500,0.734375
279.656250,0.843750
280.421875,0.765625
281.125000,0.703125
281.953125,0.687500
282.640625,0.703125
283.343750,0.734375
284.750000,0.671875
285.484375,0.734375
286.171875,0.687500
286.875000,0.703125
287.546875,0.671875
288.281250,0.734375
289.062500,0.781250
290.609375,0.765625
291.375000,0.718750
292.093750,0.750000
293.546875,0.703125
294.265625,0.734375
295.000000,0.734375
295.734375,0.718750
297.203125,0.750000
297.937500,0.734375
298.734375,0.796875
299.515625,0.781250
300.343750,0.828125
301.203125,0.859375
301.890625,0.687500
302.515625,0.765625
303.281250,0.734375
304.015625,0.734375
305.515625,0.765625
306.234375,0.718750
306.953125,0.718750
307.734375,0.781250
308.531250,0.796875
309.312500,0.781250
309.968750,0.656250
310.656250,0.687500
311.390625,0.734375
311.984375,0.593750
312.796875,0.734375
313.515625,0.718750
314.203125,0.687500
314.937500,0.734375
315.671875,0.734375
316.359375,0.687500
317.078125,0.718750
317.812500,0.734375
318.562500,0.750000
319.265625,0.703125
320.000000,0.734375
320.718750,0.718750
321.390625,0.671875
322.125000,0.734375
322.828125,0.703125
323.531250,0.703125
324.312500,0.781250
325.031250,0.718750
325.750000,0.718750
326.500000,0.750000
327.250000,0.750000
328.031250,0.781250
328.703125,0.671875
329.437500,0.734375
330.187500,0.750000
330.906250,0.718750
331.640625,0.734375
332.375000,0.734375
333.046875,0.671875
333.781250,0.734375
334.531250,0.750000
335.281250,0.750000
336.000000,0.718750
336.750000,0.750000
337.484375,0.734375
338.203125,0.718750
339.000000,0.796875
339.671875,0.671875
340.390625,0.718750
341.125000,0.734375
341.859375,0.734375
342.640625,0.781250
343.390625,0.750000
344.156250,0.765625
344.921875,0.765625
345.671875,0.750000
346.390625,0.718750
347.140625,0.750000
347.906250,0.765625
348.640625,0.734375
349.375000,0.734375
350.109375,0.734375
350.812500,0.703125
351.546875,0.734375
352.234375,0.687500
352.968750,0.734375
353.734375,0.765625
354.484375,0.750000
355.218750,0.734375
355.921875,0.703125
356.671875,0.750000
357.406250,0.734375
358.125000,0.718750
358.937500,0.671875
359.609375,0.750000
360.359375,0.734375
361.890625,0.796875
362.687500,0.796875
363.421875,0.734375
364.171875,0.750000
364.937500,0.765625
365.687500,0.750000
366.406250,0.718750
372.375000,0.687500
373.062500,0.734375
373.796875,0.765625
375.296875,0.734375
376.046875,0.750000
376.796875,0.750000
377.468750,0.671875
378.218750,0.750000
378.953125,0.734375
379.625000,0.671875
380.343750,0.718750
381.078125,0.734375
381.750000,0.671875
382.468750,0.718750
383.218750,0.750000
383.937500,0.718750
384.671875,0.734375
385.281250,0.609375
386.015625,0.734375
386.703125,0.687500
387.421875,0.718750
388.765625,0.687500
389.453125,0.656250
390.109375,0.734375
391.562500,0.718750
392.296875,0.734375
392.984375,0.687500
393.750000,0.765625
394.468750,0.718750
395.203125,0.734375
395.968750,0.765625
396.656250,0.687500
397.343750,0.687500
398.109375,0.765625
398.781250,0.671875
399.468750,0.687500
400.140625,0.671875
400.796875,0.656250
401.546875,0.750000
402.296875,0.750000
403.015625,0.718750
403.718750,0.703125
404.437500,0.718750
405.171875,0.734375
405.906250,0.734375
406.609375,0.703125
407.281250,0.671875
407.953125,0.671875
408.656250,0.718750
409.375000,0.640625
410.015625,0.703125
411.437500,0.718750
412.109375,0.671875
412.875000,0.765625
413.625000,0.750000
414.359375,0.734375
415.093750,0.734375
415.843750,0.750000
416.515625,0.671875
417.203125,0.687500
417.859375,0.656250
418.578125,0.718750
419.281250,0.703125
422.984375,0.765625
423.750000,0.750000
424.500000,0.687500
425.875000,0.687500
426.625000,0.750000
427.343750,0.718750
428.062500,0.718750
428.828125,0.765625
429.578125,0.750000
430.359375,0.781250
431.125000,0.765625
431.875000,0.750000
432.656250,0.781250
433.453125,0.796875
434.218750,0.765625
434.953125,0.734375
435.703125,0.750000
436.437500,0.734375
437.203125,0.765625
437.968750,0.765625
438.718750,0.750000
439.468750,0.750000
440.203125,0.734375
440.890625,0.687500
441.640625,0.750000
442.328125,0.687500
443.015625,0.687500
443.765625,0.750000
444.500000,0.734375
445.296875,0.796875
446.921875,0.781250
447.703125,0.734375
448.437500,0.765625
449.968750,0.765625
450.734375,0.765625
451.421875,0.687500
452.140625,0.718750
452.843750,0.703125
453.484375,0.640625
454.250000,0.765625
455.031250,0.781250
455.875000,0.843750
456.734375,0.859375
457.562500,0.828125
458.437500,0.875000
459.234375,0.796875
460.093750,0.859375
461.484375,0.750000
462.234375,0.703125
462.937500,0.718750
464.421875,0.765625
467.812500,0.890625
468.703125,0.734375
469.437500,0.796875
470.906250,0.671875
471.796875,0.890625
472.453125,0.656250
473.296875,0.843750
473.968750,0.671875
474.687500,0.718750
475.546875,0.859375
476.109375,0.843750
476.953125,0.734375
477.687500,0.765625
479.171875,0.718750
479.921875,0.750000
480.687500,0.765625
487.265625,0.734375
488.000000,0.843750
488.843750,0.718750
490.328125,0.765625
491.093750,0.765625
491.859375,0.765625
492.578125,0.718750
493.296875,0.718750
493.968750,0.671875
494.718750,0.750000
495.453125,0.734375
496.203125,0.750000
496.953125,0.750000
497.718750,0.765625
498.468750,0.750000
499.265625,0.796875
500.000000,0.734375
500.671875,0.671875
501.406250,0.734375
502.062500,0.656250
502.875000,0.812500
507.781250,0.734375
508.515625,0.703125
509.218750,0.671875
511.328125,0.750000
512.078125,0.687500
512.765625,0.781250
514.234375,0.687500
514.937500,0.703125
515.718750,0.781250
516.375000,0.656250
517.156250,0.781250
519.406250,0.656250
520.062500,0.718750
520.781250,0.671875
522.203125,0.750000
522.906250,0.703125
523.546875,0.640625
524.281250,0.734375
