1376460059.000000, 1376460059.000000, 1376460059.000000
32.000000, 32.000000, 32.000000
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,32
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,32
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-55,33
-3,-55,32
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,32
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,32
-3,-55,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-55,32
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,32
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,32
-3,-55,33
-3,-55,33
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-56,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-56,31
-3,-56,32
-3,-55,32
-3,-55,32
-3,-55,32
-4,-55,32
-3,-55,32
-3,-55,32
-3,-56,32
-3,-55,32
-3,-56,31
-3,-56,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-54,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-2,-54,33
-2,-55,33
-3,-55,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,34
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-55,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-2,-54,33
-2,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-2,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-2,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,33
-3,-55,33
-3,-55,32
-3,-54,33
-3,-54,33
-3,-55,33
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-56,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-56,31
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-55,32
-3,-56,32
-3,-55,32
-3,-55,32
-3,-55,32
